Date,BCE.TO,RCI.B.TO,TRI.TO,QBR.B.TO,TCL.A.TO,CCA.TO,T.TO
2018-10-15,0.010162142,0.013513449,-0.009422691,-0.003846366,0.023278613,0.016923529,0.005624983
2018-10-16,0.006975552,0.014687333,0.015267392,0.023234775,0.026789416,0.015741188,0.012264622
2018-10-17,0.002506798,0.00838191,0.015201991,-0.012121111,-0.02955465,0.009713897,0.003098105
2018-10-18,0.012821946,0.005944587,0.005560089,0.017003889,-0.029503243,0.00133745,-0.001105323
2018-10-19,0.016220581,-0.00997695,-0.004249183,-0.004506172,-0.016291331,0.02956017,0.010561005
2018-10-22,-0.007511629,0.012788267,0.007992812,0.006751644,0.021978441,-0.009562388,-0.004166898
2018-10-23,-0.001131764,-0.004145576,-0.002765614,-0.010522368,-0.038540173,-0.015551979,0.003510093
2018-10-24,-0.005487683,0.005621804,-0.013449632,-0.006823306,-0.008384774,-0.024094066,-0.004169699
2018-10-25,-0.004945595,-0.003991162,0.001979585,-0.005722239,0.010837359,-0.000151265,-0.001540698
2018-10-26,-0.016923593,-0.011321563,-0.009271525,-0.013479615,0.021329254,-0.015726622,-0.012411387
2018-10-29,-0.004860502,0.00059912,-0.007681026,-0.001552487,0.000958605,0.001230258,-0.002456262
2018-10-30,0.004860502,0.017218656,0.009841264,0.005808473,0.030670037,-0.009265097,0.006240414
2018-10-31,-0.011901328,-0.002357184,0.016787464,-0.003093622,0.006945824,0.001395442,0.001553805
2018-11-01,0.048088553,-0.014562109,-0.010995599,0.008484607,0.002304677,0.01170496,0.005530413
2018-11-02,-0.010530085,-0.002397436,-0.005958267,0.001918159,-0.011111139,-0.000919202,-0.010645499
2018-11-05,0.004714781,0.000749694,0.000663971,0.014081913,-0.022123882,0.008241773,-0.000892247
2018-11-06,-0.004336802,-0.005562725,0.044927598,-0.00264874,0.015585066,-0.02259712,-0.002681469
2018-11-07,0.012581071,0.00960265,-0.007482369,0.007173737,-0.01273328,0.016804463,0.007134997
2018-11-08,0.007251018,0.004320905,0.011439798,0.024160242,0.04000567,-0.000458592,0.020233351
2018-11-09,0.002220579,0.004154382,0.003154537,0.014220946,-0.028679414,-0.005982874,-0.001089077
2018-11-12,0.001846769,0.00354677,-0.002049255,0.030661966,0.000469416,-0.009430493,0.005867813
2018-11-13,0.011556676,0.033512978,0.002521537,0.001403568,-0.022291581,0.003829335,0.001082878
2018-11-14,0.004549273,0.002422591,0.077173564,-0.00175483,-0.031671694,0.005135115,0.003673074
2018-11-15,-0.005096439,-0.001566649,0.017038501,-0.009883596,0.01034244,-0.009199383,-0.00259131
2018-11-16,0.007996954,0.007384986,-0.001551392,-0.008550256,0.034195581,0.004220249,0.009254211
2018-11-19,0.008292889,-0.005960682,-0.009043957,0.002144522,-0.006174291,-0.006415694,0.007682387
2018-11-20,-0.006303621,-0.017229225,-0.003452227,-0.010046645,-0.008612456,-0.023508234,-0.004474049
2018-11-21,0.007918074,0.011805349,-0.002045308,0.011117142,0.002879025,0.014202727,0.006597891
2018-11-22,0,0,0.006437135,-0.004835823,0.006685517,0.002215947,0.004022333
2018-11-23,0.007322162,-0.00674941,0.009190626,0.005014499,0.006168751,0.002684175,0.00253209
2018-11-26,0.01097172,0.01003578,0.00679963,-0.006811191,0.006130867,-0.000473052,0.002105179
2018-11-27,0.003338221,0.013179722,0.000885181,0.005380969,-0.04667729,0.002678161,0.000841019
2018-11-28,-0.002634651,-0.011042216,0.015313999,0.032385782,0.101115218,0.014370864,-0.002524631
2018-11-29,0.004562288,0.001280351,-0.000602185,-0.005905602,-0.049280086,-0.000155233,0.001894277
2018-11-30,-0.002980745,0.007506756,0.010632891,-0.001046155,-0.064226786,0.002014332,0.002729347
2018-12-03,-0.003341554,0.002958725,-0.019555166,-0.007000258,0.009431667,-0.006678528,-0.001258955
2018-12-04,0.00737199,0.007009697,0.026236191,0.008742805,0.018116012,0.008534543,0.000629813
2018-12-05,0.002445397,-0.004901715,0.01439716,0.002781709,0.00532264,-0.000618332,0.005023125
2018-12-06,0.002613795,0.006855626,-0.005997963,-0.011524514,-0.012627525,0.002624817,0.001460236
2018-12-07,-0.008913966,-0.006995966,-0.014335794,-0.009174429,-0.00048876,0.032914334,-0.003550125
2018-12-10,-0.004398696,-0.003114788,0.00356622,0.017917234,-0.033311604,-0.005236163,-0.010102902
2018-12-11,-0.002648607,-0.002129412,-0.002673737,0.015547166,-0.018883138,0.003294636,0.001068443
2018-12-12,0.004762305,0.004112641,0.008146813,0.00102795,-0.002062696,-0.000747995,0.002559196
2018-12-13,-0.001516774,0.001838141,0.012023614,0.006485684,0.061565817,-0.007508797,-0.004482817
2018-12-14,0.004099337,-0.000706465,-0.000875083,-0.016812964,-0.050782863,-0.01411776,-0.002785057
2018-12-17,-0.007857086,-0.007947946,-0.013659511,-0.013586606,-0.030069525,-0.026176605,-0.013826469
2018-12-18,-0.003591979,0.009219312,-0.01399889,0.001051652,-0.028291409,0.006257884,-0.003923247
2018-12-19,-0.00180102,-0.00495347,-0.001801148,-0.012339353,0.005938019,0.003736082,-0.001748568
2018-12-20,-0.006328328,-0.011703023,-0.013004814,-0.010698939,0.010174234,0.016182638,-0.002628655
2018-12-21,-0.015169839,-0.016062795,-0.023251526,-0.012628797,-0.01286878,-0.0183604,-0.017033909
2018-12-24,-0.014468859,-0.003068369,-0.011280221,-0.001816935,-0.015774241,-0.019656194,-0.007839481
2018-12-27,0.00428822,0.010770166,0.024896369,0.020878905,0.017392113,0.016693167,0.010958215
2018-12-28,0.003899369,0.012515538,0.005975487,0.018355554,0.037540785,0.020864842,0.005323794
2018-12-31,-0.000556144,0.000142824,0.007154759,0.005232958,0.001555306,0.006099281,0.001105599
2019-01-02,0.000741357,-0.006596978,-0.020379562,-0.003485539,0.010822197,0.002884385,-0.003098716
2019-01-03,0.001110907,0.007168646,-0.021435349,0.002789263,-0.017773784,0.011754167,-0.004221064
2019-01-04,-0.011541313,0,0.007719595,0.007285426,0.024486865,-0.004956122,-0.004685705
2019-01-07,0.005415071,0.004845321,-0.00914393,0.023570689,0.010240815,0.009887607,0.002680382
2019-01-08,0.01570481,0.007930007,0.000791253,-0.01702451,0.003559447,0.008165832,0.00066883
2019-01-09,-0.00367312,0.003800678,0.009607261,0.001029714,0.02059857,0.001625387,0.006665303
2019-01-10,0.014430725,0.010483254,0.014317229,0.001713797,0.008418194,0.013052752,0.004198279
2019-01-11,0.00632745,0.006375639,0.006468519,0.003759813,0.013712342,0.072493513,0.002862896
2019-01-14,-0.004696459,-0.005541747,0.005053181,0.01624424,0,0.013861975,0.003292431
2019-01-15,0.00703672,-0.005712552,0.005179683,0.000671078,0.013526663,-0.013184776,-0.00109633
2019-01-16,-0.001619642,0.001675433,0.01508113,0.003348926,-0.017425576,-0.005567802,-0.001536997
2019-01-17,0.0007201,0.00944062,0.00328741,0.010642033,0.022212312,0.015808139,0.00896867
2019-01-18,0.004667696,0.003310804,0.00728367,0.000661275,-0.01346144,-0.001341474,0.006079153
2019-01-21,-0.002870143,-0.000688997,-0.008029949,-0.002647999,0.009154365,-0.011475316,-0.006079153
2019-01-22,0.001615572,0.006319956,0.010987497,0.000993739,-0.00384426,-0.008316667,0.00174086
2019-01-23,0.00107572,-0.005630959,0.008235646,0.019997326,0,0.016616135,0.002605256
2019-01-24,0.001968495,-0.023268289,-0.003668202,-0.007493022,0.006717978,0.002302931,0.003030902
2019-01-25,0.001786375,-0.017777239,-0.007080773,0.001307144,0.021760212,0.005667486,-0.00194729
2019-01-28,0.006759072,0.014954167,0.000591863,-0.003598823,-0.020804454,-0.000269006,0.004968978
2019-01-29,0.009527429,0.000423812,0.008397826,0.000655362,0.007141347,0.004565373,-0.006920237
2019-01-30,-0.003694359,-0.012941973,0.000293443,0.003596547,-0.0104912,-0.005912489,0.00108444
2019-01-31,0.006849908,0.017312984,0.007743533,0.009420236,0.003349853,0.009523514,-0.002387491
2019-02-01,-0.001226005,0.002247988,-0.000873545,0.008370953,-0.01929612,0.000266816,0.007145273
2019-02-04,-0.001227416,0.003223794,0.007834816,0.000640928,0.0145069,0.003463865,0.002155036
2019-02-05,0.007168537,0.009469296,0.012923997,-0.001924281,-0.012560517,0.001462189,0.009001504
2019-02-06,0.002783665,-0.010869451,-0.00371606,0.006400061,0.028751578,0.003975721,-0.00106742
2019-02-07,-0.001217026,0.00600676,0.007987286,0.008891757,-0.003312378,-0.002914188,0.007023501
2019-02-08,-0.002612475,0.00194809,0.00354537,-0.002849337,0.010841664,0.003443471,0.000636096
2019-02-11,-0.005947263,-0.012871065,-0.009530024,0.000950594,-0.011315328,-0.013844913,-0.015163053
2019-02-12,0.003152809,0.008691978,-0.001573364,0.009457828,0.005673699,0.013051179,0.007717064
2019-02-13,-0.00210083,-0.005178014,-0.004016211,-0.01072565,0.023760419,0.002774798,0.001493596
2019-02-14,0.00210083,0.019865987,0.006018114,0.005692527,0.001380488,0.006706526,-0.001707204
2019-02-15,0.002620057,-0.001514276,0.001855309,-0.000630744,0.007329059,0.005359195,0.005962533
2019-02-19,0.005218982,-0.000550955,-0.003857212,-0.000631514,-0.03483041,-0.020546007,0.001060968
2019-02-20,0.000867239,0.001239422,-0.007182952,-0.005382182,0.003302938,-0.002531518,-0.003186452
2019-02-21,0.00363417,0.004943731,0.009327876,-0.003816927,-0.013276897,0.009163033,0.005728301
2019-02-22,0.003448987,0.002872519,-0.000143021,0.01203699,0.021719552,-0.003575764,0.001479922
2019-02-25,0.00463719,-0.001914199,-0.004151308,0.007215778,-0.008914103,-0.000663587,0.008623407
2019-02-26,0.001198688,-0.003015186,0.029122365,-0.021166502,0.002353902,-0.003723735,0.004387989
2019-02-27,-0.000171212,0.000411946,-0.0099418,0.002232328,0.014005463,0.085633475,-0.000625532
2019-02-28,0.001710369,-0.002335564,0.007011602,0.018308658,-0.129499222,0.006461508,-0.002715871
2019-03-01,-0.010478471,-0.035415569,0.007656766,-0.011640861,0.01726427,0.027921112,-0.015389799
2019-03-04,0.005853988,-0.005859109,-0.000138746,0.003790107,-0.027341478,0.005773755,0.002546109
2019-03-05,0.001715288,-0.000573553,0.00525664,-0.003157269,-0.041910784,0.000117477,-0.001697033
2019-03-06,0.009381531,0.013532093,0.009884586,0.010382263,-0.028186916,0.00702412,0.006348137
2019-03-07,0.001187887,0,-0.000136556,-0.005335073,-0.017301245,-0.008317139,0.003579573
2019-03-08,0.003554811,0.003671587,-0.013895712,-0.008849491,0.013865012,-0.01040582,0.007730093
2019-03-11,0.005728721,0.016194262,0.014578692,0.010107457,0.021005772,0.004270168,0.008194436
2019-03-12,0.001343214,0.000697996,0.002863033,0.005640719,0.006160456,-0.003438534,-0.001885357
2019-03-13,-0.000167783,-0.000697996,0.008405631,-0.020202633,-0.032343125,0.006510954,0.001256978
2019-03-14,-0.008317197,0.011112738,0.003369813,0.01015265,-0.002309516,-0.002007652,-0.000209405
2019-03-15,0.01040679,0.001242641,0.01243605,0.002836763,-0.008708369,-0.002130574,0.008342113
2019-03-18,0.003557917,0.005091776,0.000265303,-0.007583043,-0.004675731,-0.003441983,0.006830123
2019-03-19,-0.003557917,-0.01215319,0.002521241,0.000317228,0.012806059,0.004625807,-0.003512645
2019-03-20,-0.003570374,0.005266152,-0.001458737,-0.008917318,-0.026371647,-0.004150175,-0.001242553
2019-03-21,0.005435694,-0.001660054,0.018539469,0.007648177,0.00237245,0.000474974,0.007021841
2019-03-22,0.002368799,0.006485817,0.012043129,0.007275009,0.011340202,0.01110322,0.004312403
2019-03-25,0.000169024,-0.018183721,-0.005679898,0.006909555,-0.011340123,0.005506083,-0.001640708
2019-03-26,0.003879169,0.001679702,-0.001165449,0.004372121,0.002398138,-0.000584447,0.002255333
2019-03-27,0.002017469,0.005717129,0.009159247,0.008069577,-0.012048378,0.007453515,0.005921265
2019-03-28,-0.00235448,0.001806182,0.017314584,0.005096297,0.012048378,-0.011318163,0.010530797
2019-03-29,-0.000842169,-0.002501705,-0.002021599,0.009199814,0.00179468,0.001406912,-0.003632791
2019-04-01,-0.003376233,-0.005721118,-0.001772165,-0.002139153,0.004175312,0.013270212,-0.002226315
2019-04-02,0.008083792,0.010024981,-0.003935135,-0.003677562,-0.005969992,0.003001718,0.006060641
2019-04-03,-0.001006747,0.004285793,0.009620069,-0.000307069,-0.023017341,0.000691539,0.001408686
2019-04-04,0.001509906,-0.005394672,-0.01408199,0.000614116,0.028987333,0.002876229,-0.000804632
2019-04-05,0.00234414,-0.002916783,0.003316347,0.000306844,-0.006568987,0.006297944,-0.002015192
2019-04-08,-0.001673831,0.00665474,-0.002039407,0.007946191,-0.017528409,-0.002285537,0.000604958
2019-04-09,-0.003020379,-0.007489496,-0.00255528,-0.008253035,0.004259227,-0.015915656,-0.002623754
2019-04-10,0.005363038,0.001947052,0.005994295,-0.002766423,0.000606915,0.062524215,0.00624553
2019-04-11,0.00633124,-0.007111616,0.003174294,0.002459376,0.018635981,-0.029591913,0.001003828
2019-04-12,0.004970143,-0.005191326,0.008456762,0.014629897,-0.010778481,0.016068123,0.003605041
2019-04-15,0.002805501,0.004911581,0.006515053,0.006033266,0.013157917,0.00199073,0.005780801
2019-04-16,-0.001814465,-0.003505771,-0.003001851,-0.003615618,-0.017985723,-0.001215941,0.000198903
2019-04-17,-0.000991036,-0.003517989,-0.000501129,-0.005751638,-0.017084312,-0.006547291,-0.007379935
2019-04-18,0.004945671,-0.029178226,0.005000152,0.004543545,0.00307235,0.007542179,-0.00040069
2019-04-22,-0.01241019,-0.038315369,-0.000498879,-0.001209555,-0.017327319,-0.013933481,-0.010671308
2019-04-23,0.00365609,-0.007569065,0.002616409,-0.009423995,-0.005006137,-0.00316098,-0.002026677
2019-04-24,-0.004322378,0.005908764,0.002113042,0.0127468,0.01432592,0.008331554,0.004856553
2019-04-25,0.000499807,0.00857338,0.017965099,-0.00181117,-0.010569113,-0.012977708,-0.003032639
2019-04-26,0.002494638,0.015603154,0.00024377,0.001509637,0.001873532,0.005437435,0.000202762
2019-04-29,-0.003161169,-0.009778958,0.002192292,0.006014979,0.004357161,0.006979607,-0.00527748
2019-04-30,-0.001167142,0.004308591,0.007152085,0.001797324,0,-0.001908934,0.003859144
2019-05-01,0.001833673,0.007091109,0.001568748,-0.011438812,-0.006855821,0.008505755,-0.002841993
2019-05-02,-0.004506422,0.003380243,0.001085067,-0.000908722,0,0.002226452,0.003652643
2019-05-03,-0.002009531,0.003807409,-0.004588305,-0.001820031,-0.010688398,0.002665177,0.003235424
2019-05-06,0.000502911,0.000292159,0.004347129,0.005751638,-0.006977337,0.007182728,-0.001616507
2019-05-07,0.000334831,0.01320844,-0.009564725,0.006318858,-0.033002182,0.001210705,-0.000809235
2019-05-08,0.000837196,-0.001153968,0.029369646,-0.001501098,0.000657607,0.015279003,-0.001823072
2019-05-09,0.002005907,-0.012785304,0.00612409,-0.015743324,-0.012570575,-0.000758135,-0.008961309
2019-05-10,-0.001336832,0.010038424,0.008534975,0.011529188,-0.010709591,-0.001410381,0.00550849
2019-05-13,0.001002797,0.000434362,-0.004433792,0.00481486,0.008710385,0.005304591,0.000406735
2019-05-14,0.006494165,-0.006387062,0.011394422,-0.020932062,0.004659016,0.000107717,0.000610001
2019-05-15,-0.000664164,-0.003793126,0.006452672,-0.025144932,-0.008000138,-0.004218909,-0.001423638
2019-05-16,0.01057334,0.006846745,0.008350459,-0.00188796,-0.003352234,-0.000542122,0.00750265
2019-05-17,-0.004281954,-0.001889436,-0.004223686,0.007843124,-0.016932459,-0.008606525,-0.003034731
2019-05-21,0.006743835,0.017304182,0.000686412,-0.011629697,-0.016529411,-0.001971149,0.010080485
2019-05-22,0,0.006412704,-0.001144377,0.004416499,0.015162325,0.007970781,-0.000200419
2019-05-23,-0.001968955,0.010737283,-0.00401302,0.005449609,0.00613722,0.008447107,0.012759082
2019-05-24,-0.00016439,0.000281225,0.001492494,-0.002516371,-0.025474831,-0.020922637,-0.003969474
2019-05-27,-0.000164244,-0.004223718,0.000917239,-0.000630037,0.028868015,0.010733983,0.005553226
2019-05-28,0.008019033,0.009128526,0.008446632,-0.004422004,-0.021226352,-0.000653925,-0.001385469
2019-05-29,-0.001794546,-0.001538913,-0.025440346,-0.007307448,-0.003466378,0.006411346,-0.007754224
2019-05-30,-0.004911033,-0.004771837,0.002329321,0.003501449,0.002774081,0.002380282,0.000199481
2019-05-31,-0.001313455,0.000421761,-0.00081443,0.013571352,-0.010442198,0.001727356,-0.003798857
2019-06-03,0.003608204,0.003929832,-0.001980969,-0.005028373,0.004886501,-0.009647408,0.005991749
2019-06-04,0.003921615,0.000420244,-0.008551772,-0.009496728,0.004863011,-0.004694274,0.002982389
2019-06-05,0.010705758,0.001119496,0.030015332,0.0248167,0.023288539,0.019077147,0.006727396
2019-06-06,0.006753456,0.002095899,0.004215506,-0.002485175,0.020107939,0.010785473,0.005310128
2019-06-07,-0.0025675,-0.003237794,0.009616912,-0.005301725,-0.053846041,-0.00244613,-0.00690651
2019-06-10,-0.002090628,-0.00225863,-0.019327298,0.005301725,0.000700051,-0.000212947,0.001197765
2019-06-11,-0.001450209,-0.005242776,-0.002298516,-0.012204922,0.014588538,0.00953921,-0.002196603
2019-06-12,0.008029715,0.011020261,0.011895262,0.019642138,0.016416346,-0.002852176,0.002595422
2019-06-13,-0.030378901,-0.028070788,-0.016739792,-0.003092142,0.02743566,-0.014062455,-0.02749309
2019-06-14,0,-0.002169763,0.009321972,-0.009021649,-0.002643903,-0.007646102,-0.003901835
2019-06-17,-0.007375296,0.002603506,-0.00194917,0.002496736,-0.002650651,0.007860638,-0.009510181
2019-06-18,0.01353535,0.014483426,0.005151299,0.001868625,0.013184235,-0.004299653,0.010949553
2019-06-19,0.003479221,0.00709313,0.011579069,-0.012523584,0.001962668,0.012418611,0.002052525
2019-06-20,-0.0051405,-0.013950255,-0.009070409,-0.009496728,-0.01713947,-0.000638614,-0.005551609
2019-06-21,-0.004164844,-0.00546192,-0.008119448,0.003492629,0.007946983,-0.004909197,-0.004753616
2019-06-24,0.003666084,-0.001298167,-0.003680942,-0.003492629,-0.00927786,0.011065099,0.0026896
2019-06-25,-0.00233134,0.00216271,-0.018377008,-0.012482081,-0.014755366,-0.004666661,-0.0018613
2019-06-26,-0.009380489,-0.005921985,-0.018361941,-0.012966157,-0.004740882,-0.002554255,-0.003732921
2019-06-27,0.005203817,0.006641379,0.006078824,0.013609987,-0.002038872,0.001916371,0.004353827
2019-06-28,-0.002514477,0.008740172,0.00391388,0.003854754,0.007568073,0.001806686,0.001446899
2019-07-02,0.014331168,0.018094904,0.01690182,0.011159252,0.010906605,0.008563714,0.012114115
2019-07-03,-0.000331272,-0.000140288,0.005570983,-0.002539909,0.01480522,-0.000421338,-0.003475478
2019-07-04,-0.000330907,0.002518981,0.002081375,-0.005418397,0.009970323,-0.003481339,-0.006369063
2019-07-05,0.000827341,-0.00153861,-0.001387071,0.014909154,-0.00663591,0.003902677,0.011068238
2019-07-08,-0.008639162,-0.007305289,0.001617752,0.0003149,-0.018817647,-0.000842385,-0.006749228
2019-07-09,0.01045726,-0.003814381,0.005068295,0.007213447,-0.006807393,-0.008890131,0.006341289
2019-07-10,-0.003970983,-0.004113369,0.000114737,0.001873292,-0.007542039,-0.002341049,-0.005315711
2019-07-11,0.001987721,0.000852507,0.002524109,0.002180941,0.000687899,0.053321029,0.002252533
2019-07-12,-0.001821797,-0.000994579,0.006054638,-0.015684067,0.004118013,0.040583358,-0.001842783
2019-07-15,0.002152377,0.00722346,0.009521776,-0.007935273,-0.088756254,0.025759314,0.000205019
2019-07-16,-0.007637398,-0.007507731,-0.002937538,-0.009928093,0.028773823,0.009689954,-0.010089481
2019-07-17,-0.001667946,-0.003988989,-0.000452605,-0.012957757,0.009409937,-0.021194964,0.00495447
2019-07-18,0.003333461,-0.001000018,0.008004915,-0.002611746,0.016434912,0.001051424,-0.00309392
2019-07-19,-0.008522384,-0.005588711,-0.00766532,-0.007547005,0.000708459,0.001431844,-0.004139842
2019-07-22,0.004186727,0.004444956,0.010468867,-0.013263115,0.01336622,-0.00296162,-0.007286471
2019-07-23,0.009645688,-0.00804385,0.005917596,-0.001670322,0.001396544,0.009998703,0.003337496
2019-07-24,-0.004146129,0.015597393,-0.010857014,0.024439957,0.026852033,0.000761152,-0.003546269
2019-07-25,-0.004831296,-0.009701804,0.000224851,-0.014790784,0.009465826,-0.011288753,-0.008816397
2019-07-26,0.002001878,-0.002296695,0.042512831,-0.001656959,-0.005397893,9.62767E-05,0.000843336
2019-07-29,0.004323969,0.003729265,-0.031213244,0.002649733,0.006743128,0.01005027,0.005462058
2019-07-30,-0.004657171,-0.01282332,0.001667173,-0.017351077,0.014014009,-0.001715721,-0.010319334
2019-07-31,-0.005684494,-0.006546939,-0.015670512,0.006374841,0.005946691,-0.005644646,0.004225041
2019-08-01,0.017616814,0.008719716,0.017335399,-0.001673598,0.010484745,0.019571415,0.006722582
2019-08-02,0.004438308,-0.001158162,-0.020612583,0.000669626,-0.009168018,-0.006513085,0.000837194
2019-08-06,-0.003285667,-0.008437907,-0.003400995,0.002006936,-0.014579636,0.014104623,-0.011996169
2019-08-07,0.013728028,0.007858221,0.017896486,0.011625927,0.007978852,-0.006557478,0.009901896
2019-08-08,-0.004392186,-0.002757779,-0.004023884,-0.005629873,0.003965594,-0.001975613,-0.001468505
2019-08-09,-0.000489081,-0.007587186,0.003800939,-0.003993528,-0.003965594,-0.017383324,-0.002101862
2019-08-12,-0.002940119,-0.000585987,-0.012463008,-0.006691055,-0.006644643,-0.000479205,-0.003160647
2019-08-13,0.008470458,0.001464452,0.005071276,0.019282285,0.006644643,0.021340695,0.007569313
2019-08-14,0,-0.010739375,-0.019409446,-0.015262431,-0.011992193,-0.013415171,-0.004618995
2019-08-15,0.002430067,-0.000591795,0.003432915,0.015591741,-0.01485503,-0.003716267,0.006083854
2019-08-16,0.003392254,0.003250679,0.021581144,-0.007599527,0.007455142,0.005996174,0.004382904
2019-08-19,0.007870919,0.00968877,0.00601821,-0.001327485,0.010077065,0.005111208,0.00912117
2019-08-20,-0.010454483,-0.0209632,-0.002113402,-0.008672617,-0.021622236,-0.005300882,-0.016017076
2019-08-21,0.002906027,0.002533059,0.00510841,0.011988263,0.004090029,0.006621981,0.000838634
2019-08-22,-0.00096785,-0.008068194,-0.002230504,-0.001562837,-0.004773316,-0.000566005,-0.004830382
2019-08-23,-0.00956618,-0.009193167,-0.025212005,-0.020848206,-0.055511308,-0.013677913,-0.004854095
2019-08-26,0.000488694,-0.005008656,0.006846505,-0.001020007,-0.016758049,-0.003640956,-0.003602744
2019-08-27,0.002114627,-0.008557517,0.01724848,0.005089111,-0.000735111,0.00306674,-0.004681852
2019-08-28,0.014518681,-0.004614754,0.00279037,0.013445714,0.020379134,0.004487737,0.011452693
2019-08-29,0.005749035,0.012106527,0.015373854,0.008643582,-0.008683124,-0.004774707,0.013406524
2019-08-30,0.003179544,0.003952778,0.004162285,-0.007309017,0.022989644,0.001625831,0.003530905
2019-09-03,0.000793355,-0.004867183,0.000983078,-0.010390551,0.002128392,-0.007000585,0.008464732
2019-09-04,0.002692566,-0.002747922,0.00718072,0.005711449,0.020344315,0.011006546,0.000411397
2019-09-05,0.001264859,-0.003062475,0.014102512,0.009668381,0.039487793,-0.007547981,-0.001233867
2019-09-06,0.003784227,0.014117215,-0.003104806,-0.00099589,-0.016829568,-0.004228752,0.006971488
2019-09-09,0.001886757,0.009855302,-0.022994379,0.001990595,0.012145769,0.008630737,-0.002628394
2019-09-10,-0.002674074,0.002110095,-0.019835629,-0.005317175,0.010673857,-0.001337888,-0.001452
2019-09-11,0.006437105,0.011377313,-0.014429429,0.007965526,0.011217673,0.013013676,-0.001038398
2019-09-12,0.006706643,0.003120979,0.011290535,-0.001654363,0.002621205,0.007709299,0.007864195
2019-09-13,0.001619711,0.000890003,-0.002247762,-0.001988693,0.042914,-0.009598264,-0.002889946
2019-09-16,-0.010901507,-0.009234532,-0.013252901,-0.006323844,0.013080085,-0.002840773,-0.00559765
2019-09-17,0.009643696,0.00700839,0.021544888,0.02408163,-0.008077082,0.032740622,0.010340956
2019-09-18,0.006898766,-0.001933742,-0.002569811,-0.002611032,-0.016352392,-0.016282826,0.004926622
2019-09-19,-0.004855449,-0.005972773,0.002123495,0.007163722,0.002533223,0.006508084,-0.002255078
2019-09-20,0.007508205,0.000449068,-0.009760392,0.017688136,0.015066119,0.010050194,0.006953099
2019-09-23,-0.001715724,-0.012048202,0.001576985,-0.019961757,-0.016332092,-0.002020436,-0.012715418
2019-09-24,0.00467222,0.00859929,0.003707722,0.013886734,-0.006353112,-0.000459569,-0.00455106
2019-09-25,-0.002177796,-0.005422477,0.006929057,-0.013886734,0.013924371,-0.006829187,-0.009792988
2019-09-26,0.0006229,0.000302044,-0.001337497,-0.001627441,-0.003778626,0.004803644,-0.006512055
2019-09-27,-0.002649097,-0.021673849,-0.020733158,-0.018741344,-0.027238731,-0.023686357,-0.01379312
2019-09-30,-0.000155951,-0.004329684,0.008164295,-0.001660958,0.01759548,0.007520991,0.00745088
2019-10-01,0.001091829,0.005255101,-0.007367483,0.004974389,-0.028170783,-0.00648314,0.005709902
2019-10-02,-0.002184912,-0.002160424,-0.0022781,-0.006637877,0.009917493,0.005640027,-0.003803029
2019-10-03,0.004986823,0.003546973,0.010661297,0.010929112,-0.002635157,0.012297502,0.004435367
2019-10-04,0.006661939,0.00046172,0.009878877,0.009506775,-0.007282335,0.001849973,0.00336652
2019-10-07,-0.003867697,-0.006483653,-0.001453215,0.001955558,-0.017426717,0.001293118,-0.00042015
2019-10-08,0.000619742,-0.009491923,-0.018061124,-0.004242186,-0.002708307,-0.007411671,-0.007170004
2019-10-09,0.003093697,-0.00109488,0.017837549,0.005218552,-0.001356607,0.005008879,0.007170004
2019-10-10,0.004776012,-0.003449446,-0.002576997,-0.003258293,0.016829614,-0.003150826,0.003565685
2019-10-11,-0.008179652,-0.000314391,-0.009921008,-0.001306387,0.005326466,-0.000185443,-0.001256859
2019-10-15,0.003094734,0.005952434,-0.007962789,0.00943245,0.004637224,0.015658271,-0.000839099
2019-10-16,-0.001701007,0.020099734,-0.001600352,-0.002593145,-0.003310324,0.011630047,0.002095959
2019-10-17,-0.006364996,-0.002605499,0.003083724,-0.007166131,0.004631257,-0.005979655,-0.003986011
2019-10-18,-0.001558651,0.001839837,-0.001940512,-0.000981232,0.002636643,-0.00382415,0.000840476
2019-10-21,0.002337187,0.014749693,0.004673806,0.010092965,0.013080761,0.00300571,0.006698707
2019-10-22,-0.005461595,0.002110857,-0.00891037,0.002264982,0.006476688,0.005804137,-0.000834758
2019-10-23,-0.045618798,-0.084672245,-0.003448322,-0.024539222,-0.008427886,-0.033468128,-0.045059269
2019-10-24,-0.000983263,-0.010547497,0.010195638,-0.01602702,-0.002607755,-0.01014971,0.002617634
2019-10-25,-0.001476244,0.013330208,-0.015969086,-0.003033724,-0.017781058,0.023708466,0.002393624
2019-10-28,0.010777242,0.012348028,0.002775261,0.005722985,-0.01001675,0.003682919,0
2019-10-29,0.007282104,-0.007943622,0.013763458,0.006023998,0.006688969,0.014597444,0.005635064
2019-10-30,0.011542462,0.003087553,0.014811693,0.017529869,0.00199798,0.018485774,0.011389359
2019-10-31,-0.004152971,0.006147028,-0.006643693,0.003926631,0.000665248,0.012195205,0.001067893
2019-11-01,-0.000480131,-0.003877831,0.003496269,0.006510315,0.012553762,0.003945006,-0.005994511
2019-11-04,0.000960279,-0.002918335,-0.006891425,-0.015367112,0.031030345,-0.018543848,-0.000859468
2019-11-05,0.002077604,0.006473563,-0.005228593,-0.002639536,-0.014102855,-0.024175839,0.006213327
2019-11-06,0.002391743,0.013141294,0.002844872,0,0.016645632,-0.002925881,0.009565417
